EmployeeID,CourseName,TrainingDate,Completed,CertificateValid
EMP16826,Heavy Equipment Operation,2023-04-08,Yes,Yes
EMP16826,PPE Usage Training,2023-12-25,Yes,Yes
EMP16826,Electrical Safety,2023-03-24,Yes,Yes
EMP16826,Heat Stress Prevention,2023-11-03,Yes,Yes
EMP3742,Fire Safety,2024-03-06,Yes,Yes
EMP3742,Confined Space Entry,2023-09-26,Yes,Yes
EMP3742,PPE Usage Training,2023-08-05,Yes,Yes
EMP19049,Heat Stress Prevention,2023-05-17,Yes,Yes
EMP19049,OSHA Safety Fundamentals,2023-12-22,Yes,Yes
EMP19049,Fire Safety,2023-04-01,No,No
EMP19049,First Aid & CPR,2023-11-14,Yes,Yes
EMP50937,Working at Heights,2023-03-11,Yes,Yes
EMP50937,PPE Usage Training,2022-08-19,Yes,Yes
EMP18373,OSHA Safety Fundamentals,2024-10-01,Yes,Yes
EMP18373,Working at Heights,2024-06-08,Yes,Yes
EMP18373,Scaffolding Safety,2024-03-28,Yes,Yes
EMP23022,Working at Heights,2025-10-05,Yes,Yes
EMP23022,Scaffolding Safety,2025-08-08,Yes,Yes
EMP47365,Heavy Equipment Operation,2023-01-18,Yes,Yes
EMP24538,PPE Usage Training,2025-11-03,Yes,Yes
EMP24538,Heavy Equipment Operation,2025-11-02,Yes,Yes
EMP24538,Electrical Safety,2025-09-28,Yes,Yes
EMP24538,Heat Stress Prevention,2025-10-04,No,No
EMP46500,Heavy Equipment Operation,2025-02-17,No,No
EMP41186,Heat Stress Prevention,2025-04-01,Yes,Yes
EMP10614,Confined Space Entry,2024-01-26,Yes,Yes
EMP10614,Heat Stress Prevention,2024-01-02,Yes,Yes
EMP10614,Scaffolding Safety,2023-12-19,Yes,Yes
EMP10614,Working at Heights,2023-12-20,Yes,Yes
EMP44282,Heavy Equipment Operation,2022-12-27,Yes,Yes
EMP44282,OSHA Safety Fundamentals,2022-10-18,Yes,Yes
EMP44282,Fire Safety,2022-04-25,Yes,Yes
EMP44282,Scaffolding Safety,2022-05-02,Yes,Yes
EMP38892,Scaffolding Safety,2022-07-21,No,No
EMP38892,Heat Stress Prevention,2022-08-23,Yes,Yes
EMP38892,Confined Space Entry,2023-04-16,Yes,Yes
EMP27179,PPE Usage Training,2022-06-24,Yes,Yes
EMP27179,Heat Stress Prevention,2022-05-11,Yes,Yes
EMP27179,Confined Space Entry,2022-11-23,Yes,Yes
EMP46893,Heavy Equipment Operation,2024-12-05,Yes,Yes
EMP46893,First Aid & CPR,2025-09-30,Yes,Yes
EMP46893,PPE Usage Training,2025-09-21,Yes,Yes
EMP46893,Confined Space Entry,2024-12-26,Yes,Yes
EMP21934,Heavy Equipment Operation,2022-04-21,Yes,Yes
EMP21934,Heat Stress Prevention,2023-01-23,Yes,Yes
EMP21934,Working at Heights,2023-02-07,Yes,Yes
EMP21934,OSHA Safety Fundamentals,2023-02-18,Yes,Yes
EMP41972,Fire Safety,2025-09-16,Yes,Yes
EMP41972,PPE Usage Training,2025-07-03,Yes,Yes
EMP41972,Scaffolding Safety,2025-11-13,Yes,Yes
EMP23225,Electrical Safety,2025-04-05,No,No
EMP23225,Fire Safety,2025-03-09,Yes,Yes
EMP23225,Heat Stress Prevention,2024-06-03,Yes,Yes
EMP23225,Scaffolding Safety,2024-09-18,Yes,Yes
EMP25382,Heavy Equipment Operation,2025-08-27,Yes,Yes
EMP35856,Heat Stress Prevention,2025-03-12,Yes,Yes
EMP49578,Working at Heights,2024-04-05,Yes,Yes
EMP49578,Fire Safety,2024-03-25,Yes,Yes
EMP49578,First Aid & CPR,2024-07-01,Yes,Yes
EMP49578,Heat Stress Prevention,2024-08-26,Yes,Yes
EMP39537,Heat Stress Prevention,2024-02-26,Yes,Yes
EMP39537,PPE Usage Training,2024-03-04,Yes,Yes
EMP39537,OSHA Safety Fundamentals,2024-04-27,Yes,Yes
EMP39537,Fire Safety,2024-03-06,Yes,Yes
EMP32756,Confined Space Entry,2023-02-02,Yes,Yes
EMP8754,PPE Usage Training,2025-10-09,Yes,Yes
EMP47639,Working at Heights,2024-07-30,Yes,Yes
EMP47639,OSHA Safety Fundamentals,2025-01-31,Yes,Yes
EMP44835,Working at Heights,2022-06-23,Yes,Yes
EMP44835,Scaffolding Safety,2022-07-25,Yes,Yes
EMP44835,OSHA Safety Fundamentals,2022-09-01,Yes,Yes
EMP44835,Heavy Equipment Operation,2022-11-07,Yes,Yes
EMP27236,First Aid & CPR,2023-05-23,Yes,Yes
EMP27236,Electrical Safety,2023-02-26,Yes,Yes
EMP45230,Electrical Safety,2024-11-27,Yes,Yes
EMP45230,Fire Safety,2024-03-17,Yes,Yes
EMP45230,Heavy Equipment Operation,2024-08-27,Yes,Yes
EMP50597,Confined Space Entry,2022-12-18,Yes,Yes
EMP50597,Heavy Equipment Operation,2023-06-09,Yes,Yes
EMP50597,PPE Usage Training,2023-02-22,Yes,Yes
EMP50597,Fire Safety,2023-01-11,Yes,Yes
EMP19553,First Aid & CPR,2023-10-07,Yes,Yes
EMP19553,OSHA Safety Fundamentals,2023-08-20,Yes,Yes
EMP44137,Heat Stress Prevention,2024-09-07,Yes,Yes
EMP44137,Fire Safety,2024-04-01,Yes,Yes
EMP44137,Electrical Safety,2024-10-01,Yes,Yes
EMP37673,OSHA Safety Fundamentals,2023-08-14,Yes,Yes
EMP37673,Heavy Equipment Operation,2023-08-27,Yes,Yes
EMP37673,Working at Heights,2024-01-25,Yes,Yes
EMP44650,PPE Usage Training,2023-01-14,Yes,Yes
EMP4941,Heavy Equipment Operation,2024-09-20,Yes,Yes
EMP4941,PPE Usage Training,2024-12-04,Yes,Yes
EMP4941,Heat Stress Prevention,2024-10-08,Yes,Yes
EMP4941,OSHA Safety Fundamentals,2024-08-24,Yes,Yes
EMP32497,OSHA Safety Fundamentals,2025-04-04,Yes,Yes
EMP32497,Scaffolding Safety,2024-10-14,No,No
EMP32497,First Aid & CPR,2025-04-13,Yes,Yes
EMP27594,OSHA Safety Fundamentals,2023-02-06,Yes,Yes
EMP27594,Electrical Safety,2022-05-23,Yes,Yes
EMP27594,Heat Stress Prevention,2022-06-04,Yes,Yes
EMP24922,Heat Stress Prevention,2023-05-15,Yes,Yes
EMP27403,OSHA Safety Fundamentals,2023-10-08,Yes,Yes
EMP46943,Electrical Safety,2023-04-25,Yes,Yes
EMP46943,Heat Stress Prevention,2024-03-04,Yes,Yes
EMP46943,Fire Safety,2023-10-13,Yes,Yes
EMP46943,Scaffolding Safety,2024-02-16,Yes,Yes
EMP49526,Confined Space Entry,2024-11-27,Yes,Yes
EMP49526,PPE Usage Training,2024-12-20,Yes,Yes
EMP49526,Heat Stress Prevention,2024-08-26,Yes,Yes
EMP49526,Heavy Equipment Operation,2025-02-05,Yes,Yes
EMP19316,Heat Stress Prevention,2025-06-14,Yes,Yes
EMP19316,Fire Safety,2025-06-26,Yes,Yes
EMP19316,OSHA Safety Fundamentals,2025-09-18,Yes,Yes
EMP19316,Heavy Equipment Operation,2025-07-25,Yes,Yes
EMP37894,First Aid & CPR,2022-07-13,Yes,Yes
EMP37894,Fire Safety,2022-08-16,Yes,Yes
EMP37894,Electrical Safety,2022-08-28,No,No
EMP27696,Confined Space Entry,2024-08-03,Yes,Yes
EMP43128,Heat Stress Prevention,2024-12-06,Yes,Yes
EMP15171,First Aid & CPR,2023-08-03,Yes,Yes
EMP15171,Fire Safety,2024-02-03,Yes,Yes
EMP4733,Working at Heights,2024-06-02,Yes,Yes
EMP8882,OSHA Safety Fundamentals,2025-10-31,No,No
EMP8882,Electrical Safety,2025-11-08,Yes,Yes
EMP7017,Working at Heights,2025-03-06,Yes,Yes
EMP24030,Scaffolding Safety,2025-09-19,Yes,Yes
EMP24030,Heat Stress Prevention,2025-09-27,Yes,Yes
EMP24030,Electrical Safety,2025-10-07,Yes,Yes
EMP24030,First Aid & CPR,2025-09-02,Yes,Yes
EMP36474,Confined Space Entry,2023-03-02,No,No
EMP50686,First Aid & CPR,2025-08-14,Yes,Yes
EMP5818,Heat Stress Prevention,2023-08-21,Yes,Yes
EMP42694,PPE Usage Training,2023-12-06,Yes,Yes
EMP13008,Working at Heights,2025-06-15,Yes,Yes
EMP13008,PPE Usage Training,2025-06-15,Yes,Yes
EMP13008,Fire Safety,2025-11-05,Yes,Yes
EMP13008,First Aid & CPR,2025-10-31,Yes,Yes
EMP42328,Electrical Safety,2023-05-13,Yes,Yes
EMP42328,Working at Heights,2023-01-08,Yes,Yes
EMP10507,Working at Heights,2025-11-09,Yes,Yes
EMP10507,Confined Space Entry,2025-10-01,Yes,Yes
EMP10507,Heavy Equipment Operation,2025-11-05,Yes,Yes
EMP10507,Fire Safety,2025-10-26,Yes,Yes
EMP45799,Confined Space Entry,2025-11-03,Yes,Yes
EMP35063,First Aid & CPR,2023-08-09,Yes,Yes
EMP28475,Electrical Safety,2022-11-08,Yes,Yes
EMP28475,Working at Heights,2023-04-01,No,No
EMP28475,Fire Safety,2022-12-27,Yes,Yes
EMP28475,Scaffolding Safety,2023-01-24,Yes,Yes
EMP32144,Heavy Equipment Operation,2025-11-02,Yes,Yes
EMP22236,PPE Usage Training,2025-08-03,Yes,Yes
EMP22236,Fire Safety,2025-04-22,Yes,Yes
EMP22236,OSHA Safety Fundamentals,2025-11-01,Yes,Yes
EMP22236,Scaffolding Safety,2025-04-05,Yes,Yes
EMP2391,Working at Heights,2023-05-11,Yes,Yes
EMP2391,First Aid & CPR,2023-04-27,Yes,Yes
EMP2391,Heat Stress Prevention,2022-07-26,Yes,Yes
EMP2391,OSHA Safety Fundamentals,2022-12-13,Yes,Yes
EMP39250,First Aid & CPR,2023-06-25,Yes,Yes
EMP39250,Working at Heights,2022-12-02,Yes,Yes
EMP39250,Heavy Equipment Operation,2023-05-23,Yes,Yes
EMP38625,Heat Stress Prevention,2023-01-11,Yes,Yes
EMP38625,First Aid & CPR,2023-05-31,Yes,Yes
EMP38625,Confined Space Entry,2022-08-11,Yes,Yes
EMP38625,Scaffolding Safety,2022-10-22,Yes,Yes
EMP43029,OSHA Safety Fundamentals,2023-04-02,Yes,Yes
EMP43029,Fire Safety,2023-04-14,No,No
EMP43029,Heat Stress Prevention,2023-01-23,Yes,Yes
EMP43029,Confined Space Entry,2023-01-27,Yes,Yes
EMP21835,Scaffolding Safety,2025-04-20,No,No
EMP15758,Scaffolding Safety,2024-04-23,Yes,Yes
EMP27397,First Aid & CPR,2025-10-13,Yes,Yes
EMP27397,Confined Space Entry,2025-07-04,Yes,Yes
EMP27397,Scaffolding Safety,2025-08-26,Yes,Yes
EMP7809,OSHA Safety Fundamentals,2025-06-23,Yes,Yes
EMP7809,Heavy Equipment Operation,2025-01-23,No,No
EMP7809,Electrical Safety,2025-04-12,Yes,Yes
EMP7809,PPE Usage Training,2025-05-30,Yes,Yes
EMP10226,PPE Usage Training,2022-10-07,Yes,Yes
EMP10226,Confined Space Entry,2022-12-02,Yes,Yes
EMP49395,PPE Usage Training,2025-05-25,Yes,Yes
EMP49395,Fire Safety,2024-12-24,Yes,Yes
EMP49395,Working at Heights,2025-10-24,Yes,Yes
EMP6396,Scaffolding Safety,2024-05-29,Yes,Yes
EMP6396,Confined Space Entry,2024-03-31,No,No
EMP6396,OSHA Safety Fundamentals,2024-09-08,Yes,Yes
EMP6396,PPE Usage Training,2024-07-14,Yes,Yes
EMP7944,Confined Space Entry,2025-06-28,Yes,Yes
EMP7944,Working at Heights,2025-10-14,Yes,Yes
EMP7944,Heavy Equipment Operation,2025-08-19,Yes,Yes
EMP7944,Fire Safety,2025-07-20,Yes,Yes
EMP24871,Scaffolding Safety,2024-09-17,Yes,Yes
EMP24871,Heavy Equipment Operation,2024-02-25,Yes,Yes
EMP24871,Working at Heights,2024-10-05,Yes,Yes
EMP24871,OSHA Safety Fundamentals,2024-08-09,Yes,Yes
EMP33493,Confined Space Entry,2023-03-24,Yes,Yes
EMP37346,Confined Space Entry,2023-11-09,Yes,Yes
EMP37346,Electrical Safety,2023-11-26,Yes,Yes
EMP37346,First Aid & CPR,2023-10-15,Yes,Yes
EMP37346,PPE Usage Training,2023-02-28,Yes,Yes
EMP11756,First Aid & CPR,2025-10-04,Yes,Yes
EMP11756,Heavy Equipment Operation,2025-11-15,Yes,Yes
EMP11756,Heat Stress Prevention,2025-10-11,Yes,Yes
EMP11756,OSHA Safety Fundamentals,2025-07-25,No,No
EMP13302,Heat Stress Prevention,2024-08-10,Yes,Yes
EMP13302,PPE Usage Training,2023-10-26,Yes,Yes
EMP13302,Fire Safety,2023-10-20,Yes,Yes
EMP13302,OSHA Safety Fundamentals,2024-03-08,No,No
EMP49387,Heavy Equipment Operation,2024-07-30,No,No
EMP49387,Fire Safety,2023-12-15,Yes,Yes
EMP49387,Scaffolding Safety,2024-06-17,Yes,Yes
EMP43746,OSHA Safety Fundamentals,2022-11-14,No,No
EMP43746,Heat Stress Prevention,2022-10-31,Yes,Yes
EMP30090,Fire Safety,2023-02-06,Yes,Yes
EMP30090,OSHA Safety Fundamentals,2023-05-10,Yes,Yes
EMP30090,Scaffolding Safety,2023-04-14,Yes,Yes
EMP30090,Confined Space Entry,2022-12-12,Yes,Yes
EMP45713,Fire Safety,2025-01-27,Yes,Yes
EMP45713,Heavy Equipment Operation,2025-10-04,Yes,Yes
EMP45713,Confined Space Entry,2025-08-24,Yes,Yes
EMP15344,Heavy Equipment Operation,2023-01-04,Yes,Yes
EMP15344,Fire Safety,2022-04-17,Yes,Yes
EMP15344,OSHA Safety Fundamentals,2022-07-10,Yes,Yes
EMP39173,Fire Safety,2024-08-01,Yes,Yes
EMP6072,OSHA Safety Fundamentals,2024-01-15,Yes,Yes
EMP6072,Scaffolding Safety,2024-03-27,Yes,Yes
EMP6072,Confined Space Entry,2024-04-11,Yes,Yes
EMP25122,First Aid & CPR,2024-09-06,Yes,Yes
EMP25122,Heat Stress Prevention,2024-08-20,Yes,Yes
EMP25122,Scaffolding Safety,2024-12-14,Yes,Yes
EMP49810,Confined Space Entry,2024-11-17,No,No
EMP49810,Fire Safety,2025-01-12,Yes,Yes
EMP18821,OSHA Safety Fundamentals,2022-09-14,Yes,Yes
EMP18821,Fire Safety,2022-12-10,Yes,Yes
EMP18821,Working at Heights,2022-03-20,Yes,Yes
EMP2123,Working at Heights,2023-11-12,Yes,Yes
EMP12265,Heat Stress Prevention,2025-11-05,Yes,Yes
EMP12265,Scaffolding Safety,2025-03-16,Yes,Yes
EMP31580,Electrical Safety,2023-04-13,Yes,Yes
EMP46465,Working at Heights,2025-04-21,Yes,Yes
EMP49217,Heavy Equipment Operation,2023-05-26,Yes,Yes
EMP49217,OSHA Safety Fundamentals,2023-01-12,No,No
EMP44045,Fire Safety,2024-10-15,Yes,Yes
EMP16657,Heat Stress Prevention,2024-05-06,Yes,Yes
EMP16657,Fire Safety,2024-05-25,Yes,Yes
EMP16657,Heavy Equipment Operation,2024-03-20,Yes,Yes
EMP2901,First Aid & CPR,2025-07-04,Yes,Yes
EMP2901,Working at Heights,2025-04-27,Yes,Yes
EMP2901,Electrical Safety,2025-11-07,Yes,Yes
EMP2901,Fire Safety,2025-06-01,Yes,Yes
EMP1148,OSHA Safety Fundamentals,2024-04-01,Yes,Yes
EMP1148,PPE Usage Training,2024-01-02,Yes,Yes
EMP1148,Electrical Safety,2023-09-17,Yes,Yes
EMP1148,Heavy Equipment Operation,2023-06-21,Yes,Yes
EMP30643,Heavy Equipment Operation,2025-06-06,Yes,Yes
EMP4212,Working at Heights,2025-07-18,Yes,Yes
EMP4212,Scaffolding Safety,2025-09-11,Yes,Yes
EMP4212,Fire Safety,2025-03-02,Yes,Yes
EMP44851,PPE Usage Training,2024-03-26,Yes,Yes
EMP44851,OSHA Safety Fundamentals,2024-04-17,Yes,Yes
EMP44851,Electrical Safety,2024-01-18,Yes,Yes
EMP3355,OSHA Safety Fundamentals,2022-10-28,Yes,Yes
EMP3355,Heat Stress Prevention,2023-05-16,Yes,Yes
EMP3355,Fire Safety,2023-07-16,Yes,Yes
EMP3355,Working at Heights,2022-12-26,Yes,Yes
EMP32521,Confined Space Entry,2024-02-26,Yes,Yes
EMP32521,Working at Heights,2024-07-22,Yes,Yes
EMP32521,PPE Usage Training,2024-11-14,Yes,Yes
EMP32521,OSHA Safety Fundamentals,2024-04-07,Yes,Yes
EMP43584,Working at Heights,2023-06-20,Yes,Yes
EMP43584,First Aid & CPR,2023-11-10,Yes,Yes
EMP43584,Heat Stress Prevention,2023-09-08,Yes,Yes
EMP43584,OSHA Safety Fundamentals,2023-07-04,Yes,Yes
EMP44338,OSHA Safety Fundamentals,2024-09-29,Yes,Yes
EMP44338,PPE Usage Training,2024-02-14,Yes,Yes
EMP44338,Scaffolding Safety,2024-08-16,Yes,Yes
EMP46285,PPE Usage Training,2025-10-30,Yes,Yes
EMP47957,PPE Usage Training,2024-06-13,Yes,Yes
EMP47957,Heavy Equipment Operation,2024-05-05,Yes,Yes
EMP47957,Scaffolding Safety,2024-10-27,Yes,Yes
EMP47957,Heat Stress Prevention,2024-04-26,Yes,Yes
EMP49791,Heat Stress Prevention,2025-01-08,Yes,Yes
EMP49791,First Aid & CPR,2025-01-02,Yes,Yes
EMP37586,OSHA Safety Fundamentals,2023-01-03,Yes,Yes
EMP37586,Confined Space Entry,2022-08-16,Yes,Yes
EMP37586,PPE Usage Training,2022-10-04,Yes,Yes
EMP37586,Electrical Safety,2023-03-30,Yes,Yes
EMP11466,First Aid & CPR,2025-04-01,Yes,Yes
EMP11466,Scaffolding Safety,2025-09-26,Yes,Yes
EMP11466,Confined Space Entry,2025-01-09,Yes,Yes
EMP8822,Confined Space Entry,2023-08-02,Yes,Yes
EMP8822,Heat Stress Prevention,2024-01-23,Yes,Yes
EMP8822,Scaffolding Safety,2023-08-02,Yes,Yes
EMP8822,First Aid & CPR,2024-01-01,Yes,Yes
EMP8206,Heat Stress Prevention,2023-03-09,Yes,Yes
EMP7414,Fire Safety,2024-12-17,Yes,Yes
EMP7414,PPE Usage Training,2024-10-10,Yes,Yes
EMP7414,Heavy Equipment Operation,2024-09-27,Yes,Yes
EMP7414,First Aid & CPR,2024-05-17,No,No
EMP35047,Confined Space Entry,2022-12-03,Yes,Yes
EMP13729,Scaffolding Safety,2023-11-03,Yes,Yes
EMP13729,Heavy Equipment Operation,2023-12-01,Yes,Yes
EMP7926,Confined Space Entry,2025-11-14,Yes,Yes
EMP7926,Working at Heights,2025-11-11,Yes,Yes
EMP7926,Electrical Safety,2025-10-12,Yes,Yes
EMP28996,Working at Heights,2025-04-06,Yes,Yes
EMP28996,PPE Usage Training,2025-02-05,Yes,Yes
EMP28996,OSHA Safety Fundamentals,2025-07-18,Yes,Yes
EMP28996,Fire Safety,2025-04-06,Yes,Yes
EMP38613,Confined Space Entry,2024-05-30,Yes,Yes
EMP38613,Heat Stress Prevention,2024-09-16,Yes,Yes
EMP38613,Fire Safety,2024-04-30,Yes,Yes
EMP40484,OSHA Safety Fundamentals,2023-12-05,Yes,Yes
EMP40484,Working at Heights,2024-08-27,Yes,Yes
EMP4017,Working at Heights,2025-09-27,Yes,Yes
EMP2641,Scaffolding Safety,2025-03-15,Yes,Yes
EMP2641,Heavy Equipment Operation,2024-06-30,Yes,Yes
EMP9884,First Aid & CPR,2025-07-15,Yes,Yes
EMP38602,Heavy Equipment Operation,2023-11-12,Yes,Yes
EMP38602,Confined Space Entry,2023-08-21,Yes,Yes
EMP13970,Scaffolding Safety,2025-09-13,Yes,Yes
EMP13970,Fire Safety,2025-08-21,Yes,Yes
EMP13970,Working at Heights,2025-10-19,Yes,Yes
EMP13970,Confined Space Entry,2025-09-06,Yes,Yes
EMP24464,Heavy Equipment Operation,2023-05-30,Yes,Yes
EMP24464,OSHA Safety Fundamentals,2023-05-14,Yes,Yes
EMP16758,Scaffolding Safety,2023-07-11,No,No
EMP16758,Heavy Equipment Operation,2023-01-04,Yes,Yes
EMP45077,Heat Stress Prevention,2025-05-26,Yes,Yes
EMP45077,Heavy Equipment Operation,2025-11-08,Yes,Yes
EMP5087,PPE Usage Training,2024-06-12,Yes,Yes
EMP5087,Scaffolding Safety,2024-06-20,Yes,Yes
EMP5087,Working at Heights,2024-07-07,Yes,Yes
EMP1509,Scaffolding Safety,2024-01-23,Yes,Yes
EMP7355,Working at Heights,2025-03-09,Yes,Yes
EMP7355,PPE Usage Training,2025-04-15,No,No
EMP7355,Fire Safety,2024-10-27,Yes,Yes
EMP30645,Heavy Equipment Operation,2023-07-08,Yes,Yes
EMP30645,Scaffolding Safety,2022-09-05,Yes,Yes
EMP30645,Confined Space Entry,2023-07-10,Yes,Yes
EMP21816,Confined Space Entry,2022-10-24,Yes,Yes
EMP21816,Scaffolding Safety,2023-01-02,No,No
EMP7235,PPE Usage Training,2024-09-08,Yes,Yes
EMP32990,Heat Stress Prevention,2025-04-03,Yes,Yes
EMP13996,Working at Heights,2025-05-10,Yes,Yes
EMP13996,Heavy Equipment Operation,2025-05-06,Yes,Yes
EMP13996,Electrical Safety,2025-06-09,Yes,Yes
EMP43502,Scaffolding Safety,2025-09-18,Yes,Yes
EMP43502,Working at Heights,2025-07-14,Yes,Yes
EMP39921,Scaffolding Safety,2024-01-18,Yes,Yes
EMP39921,Heavy Equipment Operation,2024-05-01,Yes,Yes
EMP1263,Working at Heights,2025-08-05,Yes,Yes
EMP1263,PPE Usage Training,2025-05-26,Yes,Yes
EMP1263,Heavy Equipment Operation,2025-01-23,Yes,Yes
EMP8892,Heat Stress Prevention,2025-06-21,Yes,Yes
EMP8892,Heavy Equipment Operation,2025-11-14,Yes,Yes
EMP8892,Electrical Safety,2025-06-21,Yes,Yes
EMP11528,Scaffolding Safety,2022-09-27,Yes,Yes
EMP19601,First Aid & CPR,2024-02-05,Yes,Yes
EMP25115,Heat Stress Prevention,2023-04-25,Yes,Yes
EMP25115,Heavy Equipment Operation,2023-02-02,Yes,Yes
EMP25115,Working at Heights,2022-11-27,Yes,Yes
EMP25115,Confined Space Entry,2022-10-06,Yes,Yes
EMP34499,Heat Stress Prevention,2025-09-16,Yes,Yes
EMP34499,Electrical Safety,2025-11-10,Yes,Yes
EMP34499,Confined Space Entry,2025-09-10,No,No
EMP34499,PPE Usage Training,2025-08-25,Yes,Yes
EMP14472,Electrical Safety,2022-06-29,Yes,Yes
EMP14472,OSHA Safety Fundamentals,2022-04-29,No,No
EMP14472,Confined Space Entry,2022-10-05,Yes,Yes
EMP32726,Heat Stress Prevention,2024-08-08,Yes,Yes
EMP32726,PPE Usage Training,2024-12-03,Yes,Yes
EMP24691,Heat Stress Prevention,2025-10-14,Yes,Yes
EMP24691,Heavy Equipment Operation,2025-10-28,Yes,Yes
EMP24691,OSHA Safety Fundamentals,2025-09-08,Yes,Yes
EMP11558,Heat Stress Prevention,2025-03-23,Yes,Yes
EMP11558,OSHA Safety Fundamentals,2024-12-20,Yes,Yes
EMP7557,Scaffolding Safety,2023-05-17,Yes,Yes
EMP7557,Confined Space Entry,2023-05-15,Yes,Yes
EMP7557,First Aid & CPR,2023-10-04,Yes,Yes
EMP46578,Electrical Safety,2024-06-10,Yes,Yes
EMP46578,Heat Stress Prevention,2024-02-26,Yes,Yes
EMP46578,Heavy Equipment Operation,2024-10-22,Yes,Yes
EMP46578,Working at Heights,2024-08-18,Yes,Yes
EMP42504,PPE Usage Training,2024-12-14,Yes,Yes
EMP42504,Confined Space Entry,2025-02-28,Yes,Yes
EMP42504,Scaffolding Safety,2025-02-05,Yes,Yes
EMP42504,Electrical Safety,2024-11-06,Yes,Yes
EMP28873,Heat Stress Prevention,2022-10-31,No,No
EMP28873,OSHA Safety Fundamentals,2023-06-05,Yes,Yes
EMP28873,First Aid & CPR,2022-08-30,Yes,Yes
EMP28873,PPE Usage Training,2023-06-06,Yes,Yes
EMP11811,Working at Heights,2023-06-29,Yes,Yes
EMP39215,Scaffolding Safety,2024-03-07,Yes,Yes
EMP39215,First Aid & CPR,2024-02-20,Yes,Yes
EMP12731,Electrical Safety,2023-03-07,Yes,Yes
EMP28439,Heat Stress Prevention,2024-01-25,Yes,Yes
EMP22780,Electrical Safety,2025-08-14,Yes,Yes
EMP22780,Heavy Equipment Operation,2025-08-31,Yes,Yes
EMP22780,PPE Usage Training,2025-09-16,Yes,Yes
EMP35080,Heat Stress Prevention,2023-06-23,No,No
EMP35080,First Aid & CPR,2023-04-30,Yes,Yes
EMP35080,Heavy Equipment Operation,2024-02-12,Yes,Yes
EMP23916,Electrical Safety,2025-03-06,Yes,Yes
EMP23916,PPE Usage Training,2025-04-30,Yes,Yes
EMP23916,Heat Stress Prevention,2025-04-03,Yes,Yes
EMP9086,Heat Stress Prevention,2025-10-02,Yes,Yes
EMP9086,PPE Usage Training,2025-07-13,Yes,Yes
EMP9086,Working at Heights,2025-07-21,Yes,Yes
EMP9086,Fire Safety,2025-10-20,Yes,Yes
EMP44468,Confined Space Entry,2022-10-11,Yes,Yes
EMP44468,Working at Heights,2022-12-11,Yes,Yes
EMP15710,Scaffolding Safety,2025-09-22,Yes,Yes
EMP16467,Scaffolding Safety,2023-10-13,Yes,Yes
EMP16467,Heavy Equipment Operation,2023-06-02,Yes,Yes
EMP16467,Fire Safety,2023-04-03,Yes,Yes
EMP16467,PPE Usage Training,2023-06-04,Yes,Yes
EMP38173,OSHA Safety Fundamentals,2025-06-24,No,No
EMP38173,First Aid & CPR,2025-07-13,Yes,Yes
EMP38173,Working at Heights,2024-11-24,Yes,Yes
EMP29749,Scaffolding Safety,2022-11-03,Yes,Yes
EMP4105,Fire Safety,2025-03-06,Yes,Yes
EMP4105,Working at Heights,2025-11-02,Yes,Yes
EMP1709,Confined Space Entry,2024-02-18,Yes,Yes
EMP1709,Working at Heights,2023-12-10,Yes,Yes
EMP39386,Confined Space Entry,2023-11-29,Yes,Yes
EMP24445,Scaffolding Safety,2025-08-28,Yes,Yes
EMP24445,OSHA Safety Fundamentals,2025-02-03,Yes,Yes
EMP24445,Working at Heights,2025-09-04,Yes,Yes
EMP24445,Confined Space Entry,2025-09-14,Yes,Yes
EMP27511,First Aid & CPR,2025-09-20,Yes,Yes
EMP27511,Fire Safety,2025-04-21,Yes,Yes
EMP9467,First Aid & CPR,2023-07-09,Yes,Yes
EMP7231,Scaffolding Safety,2025-07-26,Yes,Yes
EMP7231,PPE Usage Training,2025-08-19,Yes,Yes
EMP47359,Fire Safety,2024-02-16,Yes,Yes
EMP47359,Working at Heights,2024-05-21,Yes,Yes
EMP47359,Confined Space Entry,2024-08-06,Yes,Yes
EMP40358,Working at Heights,2024-12-20,Yes,Yes
EMP40358,Electrical Safety,2024-09-20,Yes,Yes
EMP17387,OSHA Safety Fundamentals,2025-02-07,No,No
EMP35166,First Aid & CPR,2025-01-15,Yes,Yes
EMP35166,OSHA Safety Fundamentals,2025-10-10,Yes,Yes
EMP35166,Working at Heights,2025-03-11,Yes,Yes
EMP35166,Fire Safety,2025-02-23,Yes,Yes
EMP5169,Electrical Safety,2025-08-25,Yes,Yes
EMP5169,Heat Stress Prevention,2025-10-23,Yes,Yes
EMP5169,First Aid & CPR,2025-10-07,Yes,Yes
EMP6804,Electrical Safety,2025-06-12,No,No
EMP6804,First Aid & CPR,2025-01-14,Yes,Yes
EMP13754,First Aid & CPR,2024-10-06,Yes,Yes
EMP13754,Heavy Equipment Operation,2024-10-15,Yes,Yes
EMP13754,OSHA Safety Fundamentals,2024-10-21,Yes,Yes
EMP13754,Fire Safety,2024-09-04,Yes,Yes
EMP3190,Heavy Equipment Operation,2023-04-24,Yes,Yes
EMP13188,PPE Usage Training,2024-02-14,Yes,Yes
EMP13188,First Aid & CPR,2024-05-18,Yes,Yes
EMP13188,Working at Heights,2024-05-07,Yes,Yes
EMP13188,OSHA Safety Fundamentals,2024-06-19,No,No
